listen_id,user_id,track_id,listened_at,completed,source
L00015326,U0347,T004360,2023-10-05 13:27:11,False,app
L00015327,U0467,T007000,2023-11-15 04:27:24,True,app
L00015328,U0237,T002037,2024-10-03 05:18:09,True,api
L00015329,U0072,T003340,2022-01-10 18:33:28,False,api
L00015330,U0302,T006067,2024-11-25 06:32:20,False,app
L00015331,U0225,T003316,2023-06-01 16:29:36,True,web
L00015332,U0399,T008434,2022-02-10 18:33:59,True,api
L00015333,U0385,T009395,2023-01-17 11:52:09,True,widget
L00015334,U0235,T006115,2022-02-11 08:26:30,True,web
L00015335,U0183,T007475,2023-10-26 09:08:08,False,app
L00015336,U0211,T008905,2024-12-11 02:31:56,True,app
L00015337,U0316,T006535,2023-11-25 12:12:56,True,app
L00015338,U0318,T007333,2023-10-19 09:49:46,True,app
L00015339,U0255,T000946,2022-03-09 03:29:11,True,app
L00015340,U0265,T007888,2022-11-07 02:23:34,False,api
L00015341,U0495,T002632,2022-10-23 21:16:22,True,app
L00015342,U0126,T000860,2023-04-29 10:25:51,False,web
L00015343,U0086,T005605,2024-06-11 23:47:01,False,web
L00015344,U0399,T002323,2023-05-01 16:54:05,True,web
L00015345,U0467,T000946,2022-06-24 06:54:41,True,app
L00015346,U0304,T005850,2022-04-24 22:22:09,False,app
L00015347,U0200,T001115,2022-05-02 05:41:17,True,app
L00015348,U0174,T008607,2024-09-24 05:18:07,True,web
L00015349,U0233,T009555,2022-09-04 01:12:52,True,app
L00015350,U0026,T006901,2022-12-18 18:44:49,True,app
L00015351,U0264,T002798,2023-07-11 13:55:11,True,api
L00015352,U0134,T005254,2023-08-25 03:10:23,True,app
L00015353,U0132,T000556,2024-06-16 16:39:31,True,web
L00015354,U0280,T006034,2024-08-10 03:22:15,False,web
L00015355,U0481,T002560,2022-08-24 22:07:30,True,app
L00015356,U0102,T004457,2024-08-31 22:42:12,True,api
L00015357,U0455,T001955,2023-03-24 08:34:28,True,app
L00015358,U0259,T009810,2022-07-24 17:07:44,False,web
L00015359,U0486,T002147,2023-07-29 05:37:20,True,app
L00015360,U0191,T004108,2022-07-05 11:13:52,True,app
L00015361,U0498,T002497,2023-01-25 20:32:03,False,widget
L00015362,U0329,T005062,2022-06-01 04:06:14,True,app
L00015363,U0334,T008905,2024-04-02 21:27:45,True,app
L00015364,U0281,T001765,2022-09-14 04:09:48,True,app
L00015365,U0225,T001640,2024-10-24 15:10:40,True,web
L00015366,U0262,T000896,2022-12-17 00:22:38,False,app
L00015367,U0425,T005605,2022-06-21 03:22:01,True,app
L00015368,U0396,T005768,2024-03-07 19:59:01,True,app
L00015369,U0011,T007888,2023-06-24 20:30:20,True,widget
L00015370,U0347,T007986,2022-06-16 07:37:05,True,app
L00015371,U0417,T001178,2023-02-27 02:07:17,True,web
L00015372,U0372,T008964,2022-08-26 15:04:07,True,app
L00015373,U0248,T007935,2024-01-18 04:03:09,True,app
L00015374,U0167,T006118,2023-02-18 12:58:42,True,api
L00015375,U0336,T003320,2022-04-19 04:34:15,True,app
L00015376,U0331,T006961,2022-01-26 13:33:16,True,app
L00015377,U0187,T006022,2024-11-19 03:48:51,True,api
L00015378,U0203,T003360,2022-10-03 22:11:48,True,app
L00015379,U0184,T000321,2024-06-15 09:40:45,True,api
L00015380,U0022,T005615,2023-05-24 12:34:08,True,app
L00015381,U0015,T005493,2024-01-17 11:36:44,False,web
L00015382,U0041,T001743,2023-09-02 12:35:15,True,app
L00015383,U0211,T008905,2023-04-03 16:51:37,True,app
L00015384,U0255,T001749,2023-11-26 14:49:18,True,app
L00015385,U0204,T002798,2022-04-26 06:42:20,True,app
L00015386,U0477,T003427,2023-03-06 16:34:01,True,web
L00015387,U0112,T006473,2022-05-13 14:01:14,False,web
L00015388,U0196,T000946,2023-09-08 23:56:54,True,app
L00015389,U0123,T006535,2023-08-19 10:53:45,True,app
L00015390,U0149,T004041,2024-07-30 04:01:05,True,web
L00015391,U0292,T001955,2022-01-17 02:51:46,True,web
L00015392,U0154,T001272,2024-03-05 10:43:37,False,app
L00015393,U0158,T004041,2023-12-30 19:49:42,True,web
L00015394,U0335,T004360,2023-09-22 07:30:36,True,app
L00015395,U0415,T001591,2024-09-05 03:25:43,False,app
L00015396,U0106,T004608,2024-04-30 09:02:35,True,web
L00015397,U0055,T004795,2023-01-02 03:26:26,True,api
L00015398,U0119,T009697,2022-11-18 02:16:00,True,app
L00015399,U0288,T006673,2024-03-12 12:31:24,True,app
L00015400,U0479,T000248,2024-11-13 18:15:27,False,app
L00015401,U0080,T004594,2022-12-24 04:38:41,True,app
L00015402,U0021,T000408,2024-01-26 04:46:58,False,app
L00015403,U0264,T004831,2022-08-06 14:28:16,True,app
L00015404,U0495,T003277,2024-01-06 13:06:15,True,app
L00015405,U0276,T008867,2022-11-08 07:45:20,True,app
L00015406,U0462,T004655,2024-05-09 22:43:51,True,app
L00015407,U0321,T008253,2024-02-18 11:21:19,True,app
L00015408,U0015,T005530,2022-01-05 07:12:48,True,web
L00015409,U0213,T003909,2024-03-24 18:33:23,False,app
L00015410,U0385,T002339,2022-06-04 18:54:08,True,app
L00015411,U0254,T001955,2022-09-17 06:22:47,True,app
L00015412,U0097,T007691,2023-09-20 15:11:27,True,app
L00015413,U0090,T008589,2023-10-06 10:28:37,True,app
L00015414,U0331,T003224,2023-10-28 13:06:53,True,web
L00015415,U0231,T004655,2022-12-31 06:35:05,True,api
L00015416,U0287,T002798,2024-09-09 05:50:39,True,web
L00015417,U0186,T004457,2023-11-21 23:29:28,True,app
L00015418,U0169,T008427,2023-08-06 20:06:49,True,app
L00015419,U0333,T001600,2024-03-19 01:38:30,True,app
L00015420,U0003,T002858,2022-10-21 18:12:52,True,api
L00015421,U0217,T006520,2023-04-13 15:10:17,True,web
L00015422,U0185,T003106,2023-06-20 16:14:36,True,web
L00015423,U0389,T000946,2022-05-11 00:16:39,True,app
L00015424,U0364,T003497,2022-12-12 11:46:58,False,api
L00015425,U0212,T006448,2024-06-05 13:43:43,True,web
L00015426,U0131,T009743,2024-01-15 23:56:52,False,web
L00015427,U0117,T008728,2024-09-30 18:32:43,True,web
L00015428,U0105,T005254,2023-11-02 03:54:51,True,app
L00015429,U0136,T007357,2022-03-02 16:08:26,True,api
L00015430,U0380,T005473,2022-07-27 11:05:53,False,app
L00015431,U0022,T004655,2022-12-25 03:26:37,False,app
L00015432,U0013,T001798,2023-02-11 11:57:48,True,api
L00015433,U0269,T002858,2024-12-10 11:10:14,True,app
L00015434,U0111,T004448,2024-01-12 01:09:04,True,web
L00015435,U0415,T009803,2024-08-10 04:58:58,True,app
L00015436,U0376,T005838,2024-10-30 22:42:04,True,app
L00015437,U0384,T009306,2023-10-08 22:26:52,False,app
L00015438,U0228,T002554,2023-03-10 07:45:20,True,app
L00015439,U0218,T000816,2023-07-21 02:44:46,True,web
L00015440,U0212,T009697,2024-03-01 17:26:41,False,web
L00015441,U0098,T003246,2024-03-19 13:10:34,True,app
L00015442,U0283,T005007,2023-04-07 22:47:10,True,app
L00015443,U0431,T000873,2022-04-20 17:37:00,True,api
L00015444,U0128,T008333,2023-02-21 20:12:54,True,app
L00015445,U0028,T000058,2023-05-02 22:21:14,False,app
L00015446,U0282,T008905,2023-11-25 05:28:16,True,api
L00015447,U0199,T001776,2023-10-06 03:05:55,False,web
L00015448,U0398,T001959,2024-11-17 15:11:40,False,app
L00015449,U0428,T007913,2024-01-17 19:39:42,True,web
L00015450,U0475,T003756,2022-12-19 10:56:58,True,app
L00015451,U0196,T002543,2024-05-18 17:42:38,True,app
L00015452,U0450,T005744,2023-05-01 23:35:03,True,app
L00015453,U0058,T002497,2023-01-08 00:43:01,False,app
L00015454,U0186,T002754,2022-03-01 01:47:45,True,app
L00015455,U0132,T000621,2024-04-24 21:26:04,False,app
L00015456,U0461,T005040,2023-11-21 08:00:06,True,api
L00015457,U0300,T001499,2022-03-19 09:02:28,True,app
L00015458,U0182,T008015,2023-02-16 01:31:52,True,app
L00015459,U0076,T007025,2023-04-04 07:23:02,True,app
L00015460,U0391,T002747,2022-05-12 01:12:25,True,web
L00015461,U0327,T004983,2024-04-21 14:14:12,True,app
L00015462,U0426,T005493,2023-11-10 15:57:44,True,web
L00015463,U0219,T006379,2022-08-30 20:22:33,True,app
L00015464,U0074,T004108,2024-01-15 14:55:48,True,app
L00015465,U0167,T006173,2023-09-12 10:11:04,True,app
L00015466,U0310,T001798,2022-05-16 08:06:24,False,app
L00015467,U0120,T004575,2023-09-29 10:49:36,True,app
L00015468,U0035,T001052,2023-10-19 10:18:22,True,app
L00015469,U0411,T009266,2022-07-24 08:03:06,True,app
L00015470,U0265,T004010,2024-07-13 04:45:30,True,web
L00015471,U0198,T006016,2024-03-29 11:42:24,True,app
L00015472,U0276,T004644,2023-08-16 22:19:46,True,widget
L00015473,U0369,T000475,2024-02-24 06:21:35,True,api
L00015474,U0000,T000730,2024-05-22 06:02:39,False,app
L00015475,U0220,T002560,2023-07-09 02:03:08,True,widget
L00015476,U0127,T006448,2023-06-24 03:55:54,True,app
L00015477,U0045,T006115,2023-03-30 15:26:06,True,app
L00015478,U0017,T001977,2022-09-12 08:54:08,False,widget
L00015479,U0220,T004644,2023-08-28 11:42:48,False,web
L00015480,U0271,T003415,2022-06-19 01:58:37,True,api
L00015481,U0253,T005415,2022-02-05 11:51:49,True,app
L00015482,U0391,T003271,2022-09-10 05:06:40,True,app
L00015483,U0228,T008808,2022-04-23 07:46:25,False,app
L00015484,U0294,T004579,2023-12-04 09:48:59,True,widget
L00015485,U0408,T004178,2022-06-30 17:08:22,True,app
L00015486,U0328,T006535,2022-11-16 13:27:59,True,web
L00015487,U0455,T007433,2023-04-14 09:08:26,True,widget
L00015488,U0110,T004281,2023-08-22 18:49:22,True,api
L00015489,U0393,T001242,2022-06-25 17:58:14,False,api
L00015490,U0348,T000987,2024-05-30 01:21:03,True,app
L00015491,U0291,T003230,2022-05-14 12:11:56,True,widget
L00015492,U0001,T006807,2022-04-19 02:17:49,True,app
L00015493,U0270,T006173,2022-06-20 15:40:09,True,app
L00015494,U0429,T002798,2022-05-09 09:36:54,True,widget
L00015495,U0322,T000058,2022-06-06 05:29:54,True,web
L00015496,U0002,T006115,2024-03-17 11:21:52,True,widget
L00015497,U0143,T005254,2023-10-31 03:22:32,True,app
L00015498,U0284,T007319,2022-02-02 23:36:39,False,web
L00015499,U0405,T006478,2023-10-07 04:37:31,False,web
L00015500,U0222,T002428,2022-08-15 14:32:57,False,web
L00015501,U0428,T006807,2022-03-29 01:27:08,True,web
L00015502,U0397,T004614,2023-04-19 01:40:27,True,app
L00015503,U0133,T005492,2024-06-14 14:37:06,True,app
L00015504,U0097,T003360,2024-11-25 07:37:11,True,app
L00015505,U0451,T007590,2022-03-26 10:42:26,True,web
L00015506,U0294,T002037,2023-07-28 18:24:02,True,app
L00015507,U0424,T002056,2023-06-28 01:55:31,True,app
L00015508,U0461,T002369,2022-06-06 01:15:41,True,app
L00015509,U0212,T007590,2023-10-15 22:43:44,False,web
L00015510,U0022,T006802,2023-10-01 23:43:11,False,app
L00015511,U0454,T002612,2022-02-04 20:40:11,False,app
L00015512,U0291,T001718,2023-02-17 03:51:56,False,web
L00015513,U0060,T000475,2024-10-04 03:34:42,True,app
L00015514,U0264,T006473,2022-03-05 16:56:52,True,app
L00015515,U0013,T005017,2022-04-09 22:21:11,True,web
L00015516,U0144,T006535,2023-07-06 18:43:17,True,api
L00015517,U0173,T006620,2024-12-05 14:39:49,True,app
L00015518,U0227,T008099,2023-11-28 04:16:32,True,app
L00015519,U0282,T004099,2024-01-02 09:05:22,True,api
L00015520,U0419,T007935,2024-11-17 16:24:14,False,app
L00015521,U0175,T004231,2022-03-06 08:25:57,True,web
L00015522,U0367,T006620,2024-03-05 10:05:17,True,web
L00015523,U0471,T005215,2024-09-27 20:09:32,True,app
L00015524,U0374,T009078,2024-05-04 17:25:28,True,app
L00015525,U0127,T003424,2022-08-23 15:17:39,False,widget
L00015526,U0338,T006491,2024-09-25 13:22:22,True,app
L00015527,U0140,T005751,2023-05-17 22:37:40,True,app
L00015528,U0238,T009976,2022-12-21 05:21:25,False,widget
L00015529,U0317,T000897,2022-08-16 03:56:05,True,web
L00015530,U0146,T005751,2023-09-12 04:55:30,True,app
L00015531,U0001,T002354,2022-06-23 14:39:29,True,app
L00015532,U0418,T008607,2024-11-29 14:07:42,False,web
L00015533,U0363,T007691,2022-09-27 05:52:32,True,app
L00015534,U0061,T006280,2023-08-29 09:53:19,False,web
L00015535,U0188,T004595,2022-02-15 05:56:03,True,web
L00015536,U0130,T006473,2022-05-24 00:53:35,True,web
L00015537,U0488,T005229,2024-07-26 00:03:33,True,api
L00015538,U0470,T002798,2024-11-15 05:02:11,True,web
L00015539,U0345,T007860,2023-03-28 17:13:44,True,web
L00015540,U0220,T004831,2023-01-22 08:46:17,True,app
L00015541,U0026,T002554,2023-12-13 19:40:48,True,app
L00015542,U0123,T006310,2022-10-04 02:07:13,True,app
L00015543,U0046,T000369,2022-11-09 05:31:07,False,web
L00015544,U0394,T006709,2023-11-22 09:30:29,True,app
L00015545,U0044,T004575,2023-06-18 01:00:26,False,app
L00015546,U0338,T006098,2023-01-21 23:48:17,True,web
L00015547,U0476,T001745,2022-10-31 08:55:16,True,app
L00015548,U0153,T006701,2023-03-27 09:16:44,False,app
L00015549,U0342,T006709,2024-07-18 15:16:17,True,app
L00015550,U0439,T006939,2022-08-25 04:07:50,True,web
L00015551,U0213,T004543,2022-09-19 05:59:03,True,app
L00015552,U0224,T006115,2022-02-11 10:24:17,True,app
L00015553,U0100,T005143,2022-07-27 19:31:56,True,app
L00015554,U0213,T002354,2022-03-21 19:46:54,True,app
L00015555,U0436,T000455,2023-11-15 23:09:25,True,app
L00015556,U0331,T004041,2022-10-31 07:27:06,True,app
L00015557,U0100,T007842,2024-01-14 10:32:15,False,app
L00015558,U0263,T003204,2023-04-09 00:19:48,False,app
L00015559,U0353,T007025,2024-03-21 18:14:39,True,app
L00015560,U0038,T006100,2024-06-24 02:04:43,False,widget
L00015561,U0381,T003360,2022-01-27 13:26:47,True,app
L00015562,U0100,T000058,2022-08-23 16:57:35,True,app
L00015563,U0147,T004229,2024-07-08 20:40:44,True,app
L00015564,U0208,T003909,2023-12-18 12:21:14,False,app
L00015565,U0252,T001600,2022-02-02 18:50:54,True,app
L00015566,U0458,T007845,2024-10-10 23:21:31,True,web
L00015567,U0111,T009395,2024-07-12 16:33:50,False,app
L00015568,U0127,T001429,2023-03-22 00:27:50,True,app
L00015569,U0189,T002349,2024-12-07 20:25:28,True,api
L00015570,U0428,T006098,2024-12-20 12:14:28,True,app
L00015571,U0482,T009350,2023-11-30 00:53:38,False,web
L00015572,U0227,T009215,2023-09-23 18:41:20,False,app
L00015573,U0346,T009215,2024-11-13 22:49:43,True,web
L00015574,U0458,T004281,2022-09-09 17:06:12,False,widget
L00015575,U0423,T009810,2022-11-19 23:28:01,True,web
L00015576,U0340,T003402,2023-10-23 15:00:43,True,app
L00015577,U0270,T001000,2023-12-19 05:45:32,True,web
L00015578,U0492,T006592,2022-12-18 00:33:39,True,app
L00015579,U0119,T005241,2022-06-23 22:13:37,True,web
L00015580,U0181,T007740,2023-09-28 05:46:25,True,app
L00015581,U0356,T006033,2024-09-27 04:48:32,True,app
L00015582,U0010,T007888,2022-02-07 19:56:07,True,web
L00015583,U0250,T003281,2023-01-05 19:10:52,False,app
L00015584,U0427,T002800,2024-06-10 11:52:19,True,web
L00015585,U0088,T007128,2022-06-23 16:37:22,True,app
L00015586,U0401,T004751,2024-07-05 00:41:32,True,web
L00015587,U0206,T001955,2023-08-03 14:41:54,True,app
L00015588,U0430,T003546,2022-03-04 16:56:39,True,app
L00015589,U0317,T007740,2022-07-03 05:46:05,True,api
L00015590,U0078,T009078,2022-03-24 09:55:23,True,web
L00015591,U0367,T007153,2022-11-03 15:58:25,True,app
L00015592,U0028,T006701,2022-09-26 17:27:43,True,app
L00015593,U0121,T007818,2023-02-22 20:05:00,False,app
L00015594,U0444,T002050,2023-09-01 00:00:33,True,widget
L00015595,U0437,T005516,2022-06-10 20:29:18,True,web
L00015596,U0023,T005711,2024-12-20 09:52:46,True,app
L00015597,U0189,T009306,2022-02-14 04:19:57,True,app
L00015598,U0047,T000328,2024-02-22 04:32:28,True,web
L00015599,U0135,T009671,2023-02-15 12:34:08,True,app
L00015600,U0483,T006802,2022-08-20 02:18:37,False,web
L00015601,U0097,T000455,2022-08-15 23:04:37,True,app
L00015602,U0320,T004913,2024-05-02 06:23:46,False,app
L00015603,U0402,T000846,2024-01-06 03:55:25,False,app
L00015604,U0440,T005804,2024-02-27 08:14:07,True,web
L00015605,U0177,T004440,2022-01-01 05:50:11,True,web
L00015606,U0348,T007319,2024-08-15 08:33:13,True,app
L00015607,U0241,T005516,2023-12-11 06:46:30,True,app
L00015608,U0053,T007569,2022-04-23 02:40:48,True,app
L00015609,U0111,T003424,2023-08-18 23:49:13,False,app
L00015610,U0374,T008331,2024-04-28 06:44:20,False,app
L00015611,U0343,T008405,2023-07-28 00:28:18,True,app
L00015612,U0260,T006181,2024-01-08 15:48:47,True,app
L00015613,U0390,T002560,2023-07-10 21:52:27,True,app
L00015614,U0345,T009933,2022-03-06 13:11:49,True,app
L00015615,U0169,T007845,2023-08-17 18:19:25,True,web
L00015616,U0146,T008253,2024-03-26 10:07:01,True,app
L00015617,U0472,T000227,2023-07-09 17:03:41,True,web
L00015618,U0485,T007935,2024-12-14 16:19:50,False,app
L00015619,U0015,T002270,2023-05-04 18:28:21,True,api
L00015620,U0395,T004809,2024-01-13 14:05:47,True,web
L00015621,U0066,T006592,2023-01-08 02:16:15,True,api
L00015622,U0430,T004034,2022-01-04 02:29:12,True,web
L00015623,U0294,T002417,2023-02-02 14:22:18,True,api
L00015624,U0343,T004794,2024-03-01 13:53:19,True,app
L00015625,U0350,T002998,2022-04-17 05:50:13,True,web
L00015626,U0302,T005989,2022-07-19 02:35:50,True,app
L00015627,U0125,T001242,2023-03-08 17:01:22,True,app
L00015628,U0403,T004019,2024-08-03 07:30:38,False,web
L00015629,U0277,T005605,2023-06-21 22:55:24,True,app
L00015630,U0272,T009919,2022-03-09 15:23:44,True,web
L00015631,U0159,T004655,2024-04-15 19:44:10,True,widget
L00015632,U0005,T004178,2023-09-03 15:40:27,True,app
L00015633,U0277,T009878,2023-04-25 19:59:00,False,web
L00015634,U0172,T009138,2022-10-16 18:27:44,True,web
L00015635,U0329,T006430,2024-04-23 02:02:12,True,app
L00015636,U0182,T005062,2024-09-27 12:48:57,True,web
L00015637,U0486,T002612,2024-05-03 07:55:05,True,app
L00015638,U0340,T006034,2022-03-24 05:07:05,False,app
L00015639,U0227,T007949,2022-12-24 19:43:08,False,web
L00015640,U0354,T009697,2024-07-12 22:51:58,False,app
L00015641,U0324,T001823,2023-06-28 04:47:51,False,api
L00015642,U0310,T002632,2023-11-05 08:23:08,True,app
L00015643,U0289,T008607,2022-12-23 20:38:31,True,app
L00015644,U0465,T008333,2023-05-22 17:49:17,True,app
L00015645,U0158,T006695,2022-03-21 07:58:17,True,app
L00015646,U0216,T001200,2023-01-23 06:01:46,False,app
L00015647,U0126,T006592,2024-07-24 22:51:02,True,web
L00015648,U0284,T004575,2024-07-30 00:09:54,True,app
L00015649,U0493,T003424,2024-06-17 11:11:08,True,app
L00015650,U0304,T002497,2024-02-26 22:17:29,True,web
L00015651,U0103,T003150,2022-04-03 20:35:54,True,web
L00015652,U0460,T005007,2022-08-29 00:10:54,False,app
L00015653,U0395,T001765,2023-12-18 18:17:46,True,api
L00015654,U0220,T004821,2022-07-17 22:56:46,True,app
L00015655,U0073,T000627,2024-07-14 11:28:05,True,app
L00015656,U0201,T004041,2023-10-24 03:50:52,True,api
L00015657,U0402,T009466,2022-02-13 18:53:10,False,api
L00015658,U0288,T006901,2023-08-18 10:20:45,True,app
L00015659,U0092,T000807,2023-03-04 17:34:11,False,app
L00015660,U0079,T006478,2024-09-05 01:30:51,True,app
L00015661,U0483,T002037,2022-09-25 06:58:39,False,web
L00015662,U0223,T004594,2024-12-22 10:44:47,True,app
L00015663,U0342,T002887,2023-06-05 05:57:36,False,api
L00015664,U0180,T009215,2022-07-25 07:46:43,False,app
L00015665,U0045,T000689,2022-06-18 12:21:17,False,web
L00015666,U0205,T008526,2022-08-30 01:57:58,True,web
L00015667,U0346,T006535,2022-02-07 04:05:17,False,app
L00015668,U0166,T003402,2022-02-25 13:14:58,True,app
L00015669,U0301,T008516,2022-01-23 23:48:43,True,web
L00015670,U0219,T004019,2024-10-26 17:20:29,True,app
L00015671,U0168,T006525,2024-11-04 19:55:24,True,widget
L00015672,U0127,T007585,2024-06-20 03:37:50,True,app
L00015673,U0130,T002747,2022-03-15 10:35:25,True,app
L00015674,U0127,T000879,2022-04-24 14:15:55,True,web
L00015675,U0359,T008405,2022-08-27 19:33:37,True,app
L00015676,U0168,T002351,2024-02-20 20:12:02,True,app
L00015677,U0370,T009215,2023-11-17 12:22:39,False,app
L00015678,U0155,T003146,2023-04-23 09:44:37,True,api
L00015679,U0163,T004041,2023-12-01 04:42:15,True,app
L00015680,U0462,T004229,2024-10-20 15:49:51,True,web
L00015681,U0438,T004575,2022-04-15 23:02:05,True,web
L00015682,U0200,T009471,2022-10-17 17:02:55,True,app
L00015683,U0134,T002428,2023-08-21 07:27:53,True,app
L00015684,U0357,T005838,2023-02-14 04:19:19,True,app
L00015685,U0034,T002887,2023-05-18 03:37:15,True,web
L00015686,U0228,T001534,2022-02-06 00:40:52,True,web
L00015687,U0299,T002819,2022-09-02 23:18:35,True,app
L00015688,U0337,T005229,2022-08-03 23:13:45,True,app
L00015689,U0053,T005804,2024-05-31 20:27:39,True,app
L00015690,U0001,T002560,2024-03-26 03:16:48,True,app
L00015691,U0138,T009819,2024-11-23 08:30:58,True,app
L00015692,U0059,T003402,2024-10-03 05:33:33,True,app
L00015693,U0253,T007949,2022-11-19 10:14:17,True,app
L00015694,U0459,T000556,2023-11-16 17:58:56,True,api
L00015695,U0143,T006520,2022-08-14 12:27:58,True,app
L00015696,U0226,T003065,2024-04-05 07:05:55,False,app
L00015697,U0107,T005007,2023-02-03 17:09:38,True,api
L00015698,U0021,T008015,2023-07-23 19:13:29,True,app
L00015699,U0351,T006766,2024-08-24 20:16:39,True,app
L00015700,U0128,T003393,2023-09-29 21:59:14,False,widget
L00015701,U0273,T006807,2024-04-18 15:23:39,False,app
L00015702,U0341,T004041,2022-06-06 07:37:09,False,app
L00015703,U0419,T000730,2024-04-02 14:35:46,False,app
